MSO Name,partnerId,HeadendId,Linux
nctc,tivo:pt.4812,autostaging,Y
nctc,tivo:pt.4812,access3,Y
nctc,tivo:pt.4812,access1,Y
nctc,tivo:pt.4812,access4,Y
nctc,tivo:pt.4812,autostagingca,Y
nctc,tivo:pt.4812,access2,Y
nctc,tivo:pt.4812,vast1,Y
